5893,56462,Texas-Cherokee,43856,0,0,31.837258,-95.16559897
5988,56569,Texas-Cherokee,43857,0,0,31.837258,-95.16559897
6300,58253,Texas-Cherokee,43864,0,0,31.837258,-95.16559897
2162,26790,Texas-Chambers,43888,0,0,29.70972016,-94.67154501
3245,39941,Texas-Cass,43896,0,0,33.07499881,-94.34646905
5892,56461,Texas-Cass,43856,0,0,33.07499881,-94.34646905
9967,98826,Texas-Cass,43903,0,0,33.07499881,-94.34646905
528,10984,Texas-Carson,43929,0,0,35.40365929,-101.3542669
680,11924,Texas-Carson,43930,0,0,35.40365929,-101.3542669
6950,58992,Texas-Carson,43866,0,0,35.40365929,-101.3542669
2710,39332,Texas-Camp,43902,0,0,32.97195142,-94.97790104
3450,40177,Texas-Camp,43903,0,0,32.97195142,-94.97790104
3759,43667,Texas-Camp,43877,0,0,32.97195142,-94.97790104
6175,56784,Texas-Camp,43855,0,0,32.97195142,-94.97790104
6949,58991,Texas-Camp,43866,0,0,32.97195142,-94.97790104
7862,61682,Texas-Camp,43909,0,0,32.97195142,-94.97790104
9721,97652,Texas-Camp,43900,0,0,32.97195142,-94.97790104
4906,51362,Texas-Cameron,43889,0,0,26.14524221,-97.48140372
6904,58946,Texas-Cameron,43872,0,0,26.14524221,-97.48140372
527,10983,Texas-Callahan,43929,0,0,32.29760619,-99.37326312
4486,47785,Texas-Callahan,43919,0,0,32.29760619,-99.37326312
3667,43571,Texas-Calhoun,43875,0,0,28.47048236,-96.61633945
4905,51361,Texas-Calhoun,43889,0,0,28.47048236,-96.61633945
5651,56193,Texas-Calhoun,43853,0,0,28.47048236,-96.61633945
4024,43968,Texas-Caldwell,43875,0,0,29.83668859,-97.61814775
5013,51480,Texas-Caldwell,43893,0,0,29.83668859,-97.61814775
6299,58252,Texas-Burnet,43864,0,0,30.78801353,-98.181887
6468,58439,Texas-Burnet,43867,0,0,30.78801353,-98.181887
944,16839,Texas-Burleson,43925,0,0,30.49273808,-96.62158484
5650,56192,Texas-Burleson,43853,0,0,30.49273808,-96.62158484
3666,43570,Texas-Brown,43875,0,0,31.77430356,-98.99907113
3758,43666,Texas-Brown,43877,0,0,31.77430356,-98.99907113
90,2477,Texas-Brooks,43965,0,0,27.03103197,-98.21808402
3324,40023,Texas-Brooks,43901,0,0,27.03103197,-98.21808402
5769,56320,Texas-Brooks,43854,0,0,27.03103197,-98.21808402
7255,60827,Texas-Briscoe,43910,0,0,34.53026962,-101.2084947
894,16696,Texas-Brewster,43923,0,0,29.81008251,-103.2520326
976,16953,Texas-Brewster,43926,0,0,29.81008251,-103.2520326
5012,51479,Texas-Brewster,43893,0,0,29.81008251,-103.2520326
7004,59061,Texas-Brewster,43868,0,0,29.81008251,-103.2520326
8378,82258,Texas-Brewster,43946,0,0,29.81008251,-103.2520326
8590,86093,Texas-Brewster,43940,0,0,29.81008251,-103.2520326
3565,43456,Texas-Brazos,43874,0,0,30.6636448,-96.30205577
7560,61291,Texas-Brazos,43905,0,0,30.6636448,-96.30205577
9229,95318,Texas-Bowie,43904,0,0,33.44626922,-94.41834132
3853,43779,Texas-Bosque,43878,0,0,31.89978581,-97.63613524
6467,58438,Texas-Bosque,43867,0,0,31.89978581,-97.63613524
7334,60952,Texas-Bosque,43911,0,0,31.89978581,-97.63613524
8834,93508,Texas-Bosque,43861,0,0,31.89978581,-97.63613524
737,12704,Texas-Borden,43984,0,0,32.74363984,-101.4316509
1336,22114,Texas-Borden,43979,0,0,32.74363984,-101.4316509
8515,84928,Texas-Borden,43945,0,0,32.74363984,-101.4316509
219,6395,Texas-Blanco,43946,0,0,30.26640707,-98.3999852
679,11922,Texas-Blanco,43930,0,0,30.26640707,-98.3999852
4606,51021,Texas-Blanco,43894,0,0,30.26640707,-98.3999852
8164,73324,Texas-Blanco,43966,0,0,30.26640707,-98.3999852
1588,26163,Texas-Bexar,43859,0,0,29.44928723,-98.52019748
5987,56568,Texas-Bexar,43857,0,0,29.44928723,-98.52019748
9720,97650,Texas-Bexar,43900,0,0,29.44928723,-98.52019748
1976,26585,Texas-Bee,43887,0,0,28.41761668,-97.74215593
7559,61290,Texas-Bee,43905,0,0,28.41761668,-97.74215593
99,2602,Texas-Baylor,43966,0,0,33.61640794,-99.21352901
343,7397,Texas-Baylor,43942,0,0,33.61640794,-99.21352901
943,16838,Texas-Baylor,43925,0,0,33.61640794,-99.21352901
1359,22479,Texas-Baylor,43977,0,0,33.61640794,-99.21352901
1366,22649,Texas-Baylor,43975,0,0,33.61640794,-99.21352901
1378,22769,Texas-Baylor,43976,0,0,33.61640794,-99.21352901
2161,26789,Texas-Baylor,43888,0,0,33.61640794,-99.21352901
2576,35867,Texas-Baylor,43957,0,0,33.61640794,-99.21352901
3011,39678,Texas-Baylor,43899,0,0,33.61640794,-99.21352901
3757,43665,Texas-Baylor,43877,0,0,33.61640794,-99.21352901
5496,54720,Texas-Baylor,43915,0,0,33.61640794,-99.21352901
8423,83355,Texas-Baylor,43949,0,0,33.61640794,-99.21352901
3010,39677,Texas-Bastrop,43899,0,0,30.10370699,-97.31206354
3564,43455,Texas-Bastrop,43874,0,0,30.10370699,-97.31206354
6174,56783,Texas-Bastrop,43855,0,0,30.10370699,-97.31206354
3244,39940,Texas-Bandera,43896,0,0,29.74619598,-99.24598147
3992,43929,Texas-Bandera,43876,0,0,29.74619598,-99.24598147
6610,58589,Texas-Bandera,43870,0,0,29.74619598,-99.24598147
9461,96522,Texas-Bandera,43902,0,0,29.74619598,-99.24598147
266,6836,Texas-Bailey,43950,0,0,34.06854817,-102.8299707
1026,17154,Texas-Bailey,43927,0,0,34.06854817,-102.8299707
2508,35159,Texas-Bailey,43953,0,0,34.06854817,-102.8299707
2539,35482,Texas-Bailey,43959,0,0,34.06854817,-102.8299707
3873,43799,Texas-Bailey,43873,0,0,34.06854817,-102.8299707
6173,56782,Texas-Bailey,43855,0,0,34.06854817,-102.8299707
6298,58251,Texas-Bailey,43864,0,0,34.06854817,-102.8299707
1238,21514,Texas-Austin,43863,0,0,29.88548725,-96.27736949
1734,26321,Texas-Austin,43885,0,0,29.88548725,-96.27736949
2709,39331,Texas-Austin,43902,0,0,29.88548725,-96.27736949
9719,97648,Texas-Austin,43900,0,0,29.88548725,-96.27736949
5243,51742,Texas-Atascosa,43890,0,0,28.89333001,-98.52730485
6609,58588,Texas-Atascosa,43870,0,0,28.89333001,-98.52730485
7254,60826,Texas-Atascosa,43910,0,0,28.89333001,-98.52730485
3872,43798,Texas-Armstrong,43873,0,0,34.96507426,-101.3574874
6172,56781,Texas-Armstrong,43855,0,0,34.96507426,-101.3574874
5649,56191,Texas-Archer,43853,0,0,33.61569967,-98.68754589
6297,58250,Texas-Archer,43864,0,0,33.61569967,-98.68754589
9966,98824,Texas-Archer,43903,0,0,33.61569967,-98.68754589
2077,26694,Texas-Aransas,43884,0,0,28.10556197,-96.9995047
2804,39446,Texas-Aransas,43897,0,0,28.10556197,-96.9995047
7003,59060,Texas-Aransas,43868,0,0,28.10556197,-96.9995047
9228,95316,Texas-Aransas,43904,0,0,28.10556197,-96.9995047
3449,40176,Texas-Angelina,43903,0,0,31.25457347,-94.60901487
3563,43454,Texas-Angelina,43874,0,0,31.25457347,-94.60901487
6834,58862,Texas-Angelina,43871,0,0,31.25457347,-94.60901487
9592,97041,Texas-Angelina,43899,0,0,31.25457347,-94.60901487
1849,26449,Texas-Andrews,43886,0,0,32.30468633,-102.6376548
3243,39939,Texas-Andrews,43896,0,0,32.30468633,-102.6376548
3323,40022,Texas-Andrews,43901,0,0,32.30468633,-102.6376548
4904,51360,Texas-Anderson,43889,0,0,31.81534745,-95.65354823
6948,58990,Texas-Anderson,43866,0,0,31.81534745,-95.65354823
9324,95877,Texas-Anderson,43905,0,0,31.81534745,-95.65354823
3009,39676,Tennessee-Wilson,43899,0,0,36.15496772,-86.29775884
5011,51478,Tennessee-Wilson,43893,0,0,36.15496772,-86.29775884
9196,95197,Tennessee-Wilson,43857,0,0,36.15496772,-86.29775884
5107,51590,Tennessee-White,43891,0,0,35.92929884,-85.45591799
6466,58437,Tennessee-White,43867,0,0,35.92929884,-85.45591799
8833,93506,Tennessee-White,43861,0,0,35.92929884,-85.45591799
9092,94708,Tennessee-White,43856,0,0,35.92929884,-85.45591799
3448,40175,Tennessee-Weakley,43903,0,0,36.29896232,-88.71990865
8953,94054,Tennessee-Weakley,43862,0,0,36.29896232,-88.71990865
3008,39675,Tennessee-Wayne,43899,0,0,35.23868267,-87.78644456
3447,40174,Tennessee-Wayne,43903,0,0,35.23868267,-87.78644456
9091,94706,Tennessee-Wayne,43856,0,0,35.23868267,-87.78644456
9718,97646,Tennessee-Wayne,43900,0,0,35.23868267,-87.78644456
550,11171,Tennessee-Van Buren,43931,0,0,35.69864497,-85.45221699
3242,39938,Tennessee-Van Buren,43896,0,0,35.69864497,-85.45221699
3756,43664,Tennessee-Union,43877,0,0,36.28590426,-83.83651902
5867,56432,Tennessee-Union,43852,0,0,36.28590426,-83.83651902
7253,60825,Tennessee-Union,43910,0,0,36.28590426,-83.83651902
9460,96520,Tennessee-Union,43902,0,0,36.28590426,-83.83651902
4023,43967,Tennessee-Unicoi,43875,0,0,36.10890856,-82.43709629
7002,59059,Tennessee-Unicoi,43868,0,0,36.10890856,-82.43709629
7861,61681,Tennessee-Unicoi,43909,0,0,36.10890856,-82.43709629
3007,39674,Tennessee-Trousdale,43899,0,0,36.39026213,-86.16087954
5337,54425,Tennessee-Trousdale,43912,0,0,36.39026213,-86.16087954
1848,26448,Tennessee-Tipton,43886,0,0,35.501942,-89.73694895
4704,51131,Tennessee-Sumner,43895,0,0,36.46824103,-86.45917204
5124,51607,Tennessee-Sumner,43890,0,0,36.46824103,-86.45917204
3665,43569,Tennessee-Sullivan,43875,0,0,36.51240691,-82.30412917
8952,94052,Tennessee-Sullivan,43862,0,0,36.51240691,-82.30412917
9090,94704,Tennessee-Sullivan,43856,0,0,36.51240691,-82.30412917
3322,40021,Tennessee-Stewart,43901,0,0,36.50235092,-87.83920548
3562,43453,Tennessee-Stewart,43874,0,0,36.50235092,-87.83920548
6903,58945,Tennessee-Stewart,43872,0,0,36.50235092,-87.83920548
8951,94050,Tennessee-Stewart,43862,0,0,36.50235092,-87.83920548
9227,95314,Tennessee-Stewart,43904,0,0,36.50235092,-87.83920548
5242,51741,Tennessee-Smith,43890,0,0,36.25359775,-85.95411046
6947,58989,Tennessee-Smith,43866,0,0,36.25359775,-85.95411046
1847,26447,Tennessee-Shelby,43886,0,0,35.1864775,-89.89692423
4703,51130,Tennessee-Shelby,43895,0,0,35.1864775,-89.89692423
6608,58587,Tennessee-Shelby,43870,0,0,35.1864775,-89.89692423
2803,39445,Tennessee-Sevier,43897,0,0,35.78077323,-83.52244332
5866,56431,Tennessee-Sevier,43852,0,0,35.78077323,-83.52244332
5986,56567,Tennessee-Sevier,43857,0,0,35.78077323,-83.52244332
4605,51020,Tennessee-Sequatchie,43894,0,0,35.36979721,-85.41022136
5891,56460,Tennessee-Sequatchie,43856,0,0,35.36979721,-85.41022136
5890,56459,Tennessee-Scott,43856,0,0,36.42325673,-84.50360494
9323,95875,Tennessee-Scott,43905,0,0,36.42325673,-84.50360494
3321,40020,Tennessee-Rutherford,43901,0,0,35.84591405,-86.4107263
4702,51129,Tennessee-Rutherford,43895,0,0,35.84591405,-86.4107263
7558,61289,Tennessee-Robertson,43905,0,0,36.52454807,-86.87346725
9459,96518,Tennessee-Robertson,43902,0,0,36.52454807,-86.87346725
9831,98146,Tennessee-Robertson,43901,0,0,36.52454807,-86.87346725
3664,43568,Tennessee-Roane,43875,0,0,35.84923189,-84.52458689
5865,56430,Tennessee-Roane,43852,0,0,35.84923189,-84.52458689
8950,94048,Tennessee-Roane,43862,0,0,35.84923189,-84.52458689
893,16695,Tennessee-Rhea,43923,0,0,35.60536161,-84.93076643
1846,26446,Tennessee-Putnam,43886,0,0,36.14005459,-85.50646123
3446,40173,Tennessee-Putnam,43903,0,0,36.14005459,-85.50646123
5889,56458,Tennessee-Putnam,43856,0,0,36.14005459,-85.50646123
8832,93504,Tennessee-Putnam,43861,0,0,36.14005459,-85.50646123
4260,47234,Tennessee-Polk,43921,0,0,35.12245443,-84.52075859
9322,95873,Tennessee-Polk,43905,0,0,35.12245443,-84.52075859
9830,98144,Tennessee-Polk,43901,0,0,35.12245443,-84.52075859
239,6611,Tennessee-Pickett,43948,0,0,36.55606529,-85.077633
678,11920,Tennessee-Pickett,43930,0,0,36.55606529,-85.077633
892,16693,Tennessee-Pickett,43923,0,0,36.55606529,-85.077633
1495,26059,Tennessee-Pickett,43858,0,0,36.55606529,-85.077633
2522,35309,Tennessee-Pickett,43955,0,0,36.55606529,-85.077633
7001,59058,Tennessee-Pickett,43868,0,0,36.55606529,-85.077633
8489,84536,Tennessee-Pickett,43944,0,0,36.55606529,-85.077633
9226,95312,Tennessee-Pickett,43904,0,0,36.55606529,-85.077633
7477,61180,Tennessee-Perry,43904,0,0,35.63708728,-87.86139634
2802,39444,Tennessee-Overton,43897,0,0,36.34117832,-85.28989535
6465,58436,Tennessee-Overton,43867,0,0,36.34117832,-85.28989535
8949,94046,Tennessee-Overton,43862,0,0,36.34117832,-85.28989535
9717,97644,Tennessee-Overton,43900,0,0,36.34117832,-85.28989535
2076,26693,Tennessee-Out of TN,43884,0,0,0,0
2160,26788,Tennessee-Out of TN,43888,0,0,0,0
3871,43797,Tennessee-Obion,43873,0,0,36.35732446,-89.14921589
3991,43928,Tennessee-Obion,43876,0,0,36.35732446,-89.14921589
8948,94044,Tennessee-Obion,43862,0,0,36.35732446,-89.14921589
5985,56566,Tennessee-Moore,43857,0,0,35.27724699,-86.36230578
7557,61288,Tennessee-Montgomery,43905,0,0,36.49609412,-87.38550661
1845,26445,Tennessee-Monroe,43886,0,0,35.44550387,-84.24902965
7476,61179,Tennessee-Monroe,43904,0,0,35.44550387,-84.24902965
3006,39673,Tennessee-Meigs,43899,0,0,35.51558739,-84.81482914
7356,60991,Tennessee-Meigs,43907,0,0,35.51558739,-84.81482914
1733,26320,Tennessee-McMinn,43885,0,0,35.42812616,-84.61520715
1844,26444,Tennessee-McMinn,43886,0,0,35.42812616,-84.61520715
3870,43796,Tennessee-McMinn,43873,0,0,35.42812616,-84.61520715
5010,51477,Tennessee-McMinn,43893,0,0,35.42812616,-84.61520715
5768,56319,Tennessee-McMinn,43854,0,0,35.42812616,-84.61520715
6388,58359,Tennessee-McMinn,43865,0,0,35.42812616,-84.61520715
4811,51257,Tennessee-Maury,43892,0,0,35.6187413,-87.07462444
5984,56565,Tennessee-Maury,43857,0,0,35.6187413,-87.07462444
7702,61473,Tennessee-Maury,43906,0,0,35.6187413,-87.07462444
1237,21513,Tennessee-Marshall,43863,0,0,35.45798777,-86.76420988
2159,26787,Tennessee-Marshall,43888,0,0,35.45798777,-86.76420988
3869,43795,Tennessee-Marshall,43873,0,0,35.45798777,-86.76420988
4810,51256,Tennessee-Marshall,43892,0,0,35.45798777,-86.76420988
6296,58249,Tennessee-Marshall,43864,0,0,35.45798777,-86.76420988
5864,56429,Tennessee-Madison,43852,0,0,35.61181957,-88.84076036
1732,26319,Tennessee-Macon,43885,0,0,36.53157855,-86.00778595
1975,26584,Tennessee-Macon,43887,0,0,36.53157855,-86.00778595
2901,39554,Tennessee-Lincoln,43898,0,0,35.13738622,-86.58910106
6946,58988,Tennessee-Lincoln,43866,0,0,35.13738622,-86.58910106
7252,60824,Tennessee-Lincoln,43910,0,0,35.13738622,-86.58910106
5648,56190,Tennessee-Lewis,43853,0,0,35.52853208,-87.49022694
6945,58987,Tennessee-Lewis,43866,0,0,35.52853208,-87.49022694
7251,60823,Tennessee-Lewis,43910,0,0,35.52853208,-87.49022694
3445,40172,Tennessee-Lawrence,43903,0,0,35.21675201,-87.39787695
3663,43567,Tennessee-Lawrence,43875,0,0,35.21675201,-87.39787695
6723,58720,Tennessee-Lawrence,43869,0,0,35.21675201,-87.39787695
1731,26318,Tennessee-Lauderdale,43885,0,0,35.75893438,-89.6301591
3561,43452,Tennessee-Lauderdale,43874,0,0,35.75893438,-89.6301591
4420,47592,Tennessee-Lauderdale,43918,0,0,35.75893438,-89.6301591
6944,58986,Tennessee-Lauderdale,43866,0,0,35.75893438,-89.6301591
855,16563,Tennessee-Lake,43922,0,0,36.3418017,-89.48921915
5888,56457,Tennessee-Knox,43856,0,0,35.99508821,-83.94635435
8831,93502,Tennessee-Knox,43861,0,0,35.99508821,-83.94635435
9195,95195,Tennessee-Knox,43857,0,0,35.99508821,-83.94635435
2075,26692,Tennessee-Johnson,43884,0,0,36.4552395,-81.84886538
3852,43778,Tennessee-Johnson,43878,0,0,36.4552395,-81.84886538
5241,51740,Tennessee-Johnson,43890,0,0,36.4552395,-81.84886538
5887,56456,Tennessee-Johnson,43856,0,0,36.4552395,-81.84886538
9716,97642,Tennessee-Johnson,43900,0,0,36.4552395,-81.84886538
9829,98142,Tennessee-Johnson,43901,0,0,36.4552395,-81.84886538
5106,51589,Tennessee-Jefferson,43891,0,0,36.04818632,-83.45148924
3320,40019,Tennessee-Jackson,43901,0,0,36.36380466,-85.67239905
4419,47591,Tennessee-Jackson,43918,0,0,36.36380466,-85.67239905
4809,51255,Tennessee-Jackson,43892,0,0,36.36380466,-85.67239905
4903,51359,Tennessee-Jackson,43889,0,0,36.36380466,-85.67239905
6295,58248,Tennessee-Jackson,43864,0,0,36.36380466,-85.67239905
9194,95193,Tennessee-Jackson,43857,0,0,36.36380466,-85.67239905
4332,47370,Tennessee-Humphreys,43916,0,0,36.03958805,-87.77992872
5767,56318,Tennessee-Humphreys,43854,0,0,36.03958805,-87.77992872
6464,58435,Tennessee-Houston,43867,0,0,36.28872054,-87.71878828
5495,54719,Tennessee-Hickman,43915,0,0,35.80609681,-87.47643507
2074,26691,Tennessee-Henry,43884,0,0,36.33160906,-88.30121797
3005,39672,Tennessee-Henry,43899,0,0,36.33160906,-88.30121797
3662,43566,Tennessee-Henry,43875,0,0,36.33160906,-88.30121797
5863,56428,Tennessee-Henry,43852,0,0,36.33160906,-88.30121797
7556,61287,Tennessee-Henry,43905,0,0,36.33160906,-88.30121797
3990,43927,Tennessee-Henderson,43876,0,0,35.65581134,-88.38600175
5392,54528,Tennessee-Henderson,43913,0,0,35.65581134,-88.38600175
1236,21512,Tennessee-Haywood,43863,0,0,35.58332824,-89.28536625
1843,26443,Tennessee-Haywood,43886,0,0,35.58332824,-89.28536625
4376,47474,Tennessee-Haywood,43917,0,0,35.58332824,-89.28536625
6171,56780,Tennessee-Haywood,43855,0,0,35.58332824,-89.28536625
1974,26583,Tennessee-Hawkins,43887,0,0,36.44355426,-82.94885298
2801,39443,Tennessee-Hawkins,43897,0,0,36.44355426,-82.94885298
3004,39671,Tennessee-Hawkins,43899,0,0,36.44355426,-82.94885298
3851,43777,Tennessee-Hawkins,43878,0,0,36.44355426,-82.94885298
3868,43794,Tennessee-Hawkins,43873,0,0,36.44355426,-82.94885298
5391,54527,Tennessee-Hawkins,43913,0,0,36.44355426,-82.94885298
5647,56189,Tennessee-Hawkins,43853,0,0,36.44355426,-82.94885298
2158,26786,Tennessee-Hardin,43888,0,0,35.19732531,-88.18593755
3755,43663,Tennessee-Hardin,43877,0,0,35.19732531,-88.18593755
4808,51254,Tennessee-Hardin,43892,0,0,35.19732531,-88.18593755
5766,56317,Tennessee-Hardin,43854,0,0,35.19732531,-88.18593755
7475,61178,Tennessee-Hardin,43904,0,0,35.19732531,-88.18593755
3444,40171,Tennessee-Hardeman,43903,0,0,35.20772017,-88.99161161
5390,54526,Tennessee-Hardeman,43913,0,0,35.20772017,-88.99161161
5983,56564,Tennessee-Hardeman,43857,0,0,35.20772017,-88.99161161
254,6718,Tennessee-Hancock,43949,0,0,36.52692871,-83.22375847
353,7455,Tennessee-Hancock,43938,0,0,36.52692871,-83.22375847
411,7801,Tennessee-Hancock,43943,0,0,36.52692871,-83.22375847
1025,17149,Tennessee-Hancock,43927,0,0,36.52692871,-83.22375847
2561,35717,Tennessee-Hancock,43958,0,0,36.52692871,-83.22375847
4485,47783,Tennessee-Hancock,43919,0,0,36.52692871,-83.22375847
4604,51019,Tennessee-Hancock,43894,0,0,36.52692871,-83.22375847
5105,51588,Tennessee-Hancock,43891,0,0,36.52692871,-83.22375847
7000,59057,Tennessee-Hancock,43868,0,0,36.52692871,-83.22375847
1307,21604,Tennessee-Hamilton,43860,0,0,35.17670231,-85.16652245
2800,39442,Tennessee-Hamilton,43897,0,0,35.17670231,-85.16652245
1842,26442,Tennessee-Hamblen,43886,0,0,36.21990035,-83.26586179
3443,40170,Tennessee-Hamblen,43903,0,0,36.21990035,-83.26586179
5862,56427,Tennessee-Hamblen,43852,0,0,36.21990035,-83.26586179
6902,58944,Tennessee-Hamblen,43872,0,0,36.21990035,-83.26586179
3850,43776,Tennessee-Grundy,43878,0,0,35.38433717,-85.72142731
4807,51253,Tennessee-Grundy,43892,0,0,35.38433717,-85.72142731
9591,97039,Tennessee-Grundy,43899,0,0,35.38433717,-85.72142731
7355,60990,Tennessee-Greene,43907,0,0,36.17470125,-82.84691273
1494,26058,Tennessee-Grainger,43858,0,0,36.27469206,-83.51254721
3849,43775,Tennessee-Grainger,43878,0,0,36.27469206,-83.51254721
6387,58358,Tennessee-Grainger,43865,0,0,36.27469206,-83.51254721
2073,26690,Tennessee-Giles,43884,0,0,35.20222469,-87.03992678
2708,39330,Tennessee-Giles,43902,0,0,35.20222469,-87.03992678
3003,39670,Tennessee-Giles,43899,0,0,35.20222469,-87.03992678
3754,43662,Tennessee-Giles,43877,0,0,35.20222469,-87.03992678
6386,58357,Tennessee-Giles,43865,0,0,35.20222469,-87.03992678
6607,58586,Tennessee-Giles,43870,0,0,35.20222469,-87.03992678
9715,97640,Tennessee-Gibson,43900,0,0,35.99438059,-88.93358327
4022,43966,Tennessee-Franklin,43875,0,0,35.15634626,-86.09201039
6463,58434,Tennessee-Franklin,43867,0,0,35.15634626,-86.09201039
9193,95191,Tennessee-Franklin,43857,0,0,35.15634626,-86.09201039
9225,95310,Tennessee-Franklin,43904,0,0,35.15634626,-86.09201039
2707,39329,Tennessee-Fentress,43902,0,0,36.38128818,-84.92870012
2706,39328,Tennessee-Fayette,43902,0,0,35.19615831,-89.41399032
7860,61679,Tennessee-Fayette,43909,0,0,35.19615831,-89.41399032
3661,43565,Tennessee-Dickson,43875,0,0,36.14669837,-87.35891709
9965,98822,Tennessee-Dickson,43903,0,0,36.14669837,-87.35891709
5982,56563,Tennessee-DeKalb,43857,0,0,35.97616272,-85.83689361
6833,58861,Tennessee-DeKalb,43871,0,0,35.97616272,-85.83689361
7354,60989,Tennessee-DeKalb,43907,0,0,35.97616272,-85.83689361
9192,95189,Tennessee-Decatur,43857,0,0,35.60048904,-88.11043779
6385,58356,Tennessee-Davidson,43865,0,0,36.17007426,-86.78646056
6901,58943,Tennessee-Davidson,43872,0,0,36.17007426,-86.78646056
4806,51252,Tennessee-Cumberland,43892,0,0,35.95271721,-84.99840585
5235,51734,Tennessee-Cumberland,43893,0,0,35.95271721,-84.99840585
677,11917,Tennessee-Crockett,43930,0,0,35.81830662,-89.14916269
942,16836,Tennessee-Crockett,43925,0,0,35.81830662,-89.14916269
1024,17148,Tennessee-Crockett,43927,0,0,35.81830662,-89.14916269
1235,21511,Tennessee-Crockett,43863,0,0,35.81830662,-89.14916269
3002,39669,Tennessee-Crockett,43899,0,0,35.81830662,-89.14916269
4331,47368,Tennessee-Crockett,43916,0,0,35.81830662,-89.14916269
4805,51251,Tennessee-Crockett,43892,0,0,35.81830662,-89.14916269
5494,54718,Tennessee-Crockett,43915,0,0,35.81830662,-89.14916269
6606,58585,Tennessee-Crockett,43870,0,0,35.81830662,-89.14916269
5240,51739,Tennessee-Coffee,43890,0,0,35.49090731,-86.07311784
1730,26317,Tennessee-Clay,43885,0,0,36.55151008,-85.53930419
3989,43926,Tennessee-Clay,43876,0,0,36.55151008,-85.53930419
2072,26689,Tennessee-Chester,43884,0,0,35.42527478,-88.6095842
5234,51733,Tennessee-Cheatham,43893,0,0,36.26136216,-87.08903581
5239,51738,Tennessee-Cheatham,43890,0,0,36.26136216,-87.08903581
3319,40018,Tennessee-Carter,43901,0,0,36.28969086,-82.12588974
7555,61286,Tennessee-Carter,43905,0,0,36.28969086,-82.12588974
3109,39786,Tennessee-Cannon,43900,0,0,35.80990797,-86.05738983
7701,61472,Tennessee-Cannon,43906,0,0,35.80990797,-86.05738983
2799,39441,Tennessee-Campbell,43897,0,0,36.40355516,-84.1510856
5646,56188,Tennessee-Campbell,43853,0,0,36.40355516,-84.1510856
6943,58985,Tennessee-Blount,43866,0,0,35.68938198,-83.92847788
9191,95187,Tennessee-Blount,43857,0,0,35.68938198,-83.92847788
3660,43564,Tennessee-Bledsoe,43875,0,0,35.59942968,-85.20611967
5493,54717,Tennessee-Bledsoe,43915,0,0,35.59942968,-85.20611967
1973,26582,Tennessee-Benton,43887,0,0,36.07110411,-88.06849355
3108,39785,Tennessee-Bedford,43900,0,0,35.51123746,-86.45549096
6832,58860,Tennessee-Bedford,43871,0,0,35.51123746,-86.45549096
7700,61471,Tennessee-Anderson,43906,0,0,36.12684348,-84.19965764
509,10859,South Dakota-Ziebach,43928,0,0,44.97881876,-101.6654622
891,16690,South Dakota-Ziebach,43923,0,0,44.97881876,-101.6654622
2581,35946,South Dakota-Ziebach,43954,0,0,44.97881876,-101.6654622
2705,39327,South Dakota-Ziebach,43902,0,0,44.97881876,-101.6654622
3988,43925,South Dakota-Ziebach,43876,0,0,44.97881876,-101.6654622
5861,56426,South Dakota-Ziebach,43852,0,0,44.97881876,-101.6654622
8513,84918,South Dakota-Ziebach,43945,0,0,44.97881876,-101.6654622
8589,86081,South Dakota-Ziebach,43940,0,0,44.97881876,-101.6654622
4902,51358,South Dakota-Yankton,43889,0,0,43.00924485,-97.39467635
7859,61677,South Dakota-Yankton,43909,0,0,43.00924485,-97.39467635
508,10858,South Dakota-Walworth,43928,0,0,45.43019636,-100.0307514
566,11271,South Dakota-Walworth,43932,0,0,45.43019636,-100.0307514
4217,47107,South Dakota-Walworth,43920,0,0,45.43019636,-100.0307514
6170,56779,South Dakota-Walworth,43855,0,0,45.43019636,-100.0307514
9828,98140,South Dakota-Walworth,43901,0,0,45.43019636,-100.0307514
3867,43793,South Dakota-Union,43873,0,0,42.83112163,-96.6557828
9190,95185,South Dakota-Union,43857,0,0,42.83112163,-96.6557828
3442,40169,South Dakota-Turner,43903,0,0,43.3109081,-97.14865776
277,6951,South Dakota-Tripp,43951,0,0,43.34459388,-99.8854891
290,7066,South Dakota-Tripp,43944,0,0,43.34459388,-99.8854891
309,7187,South Dakota-Tripp,43945,0,0,43.34459388,-99.8854891
372,7563,South Dakota-Tripp,43939,0,0,43.34459388,-99.8854891
633,11622,South Dakota-Tripp,43937,0,0,43.34459388,-99.8854891
928,16805,South Dakota-Tripp,43924,0,0,43.34459388,-99.8854891
1023,17146,South Dakota-Tripp,43927,0,0,43.34459388,-99.8854891
3659,43563,South Dakota-Tripp,43875,0,0,43.34459388,-99.8854891
4901,51357,South Dakota-Todd,43889,0,0,43.19338568,-100.7195503
5238,51737,South Dakota-Todd,43890,0,0,43.19338568,-100.7195503
5886,56455,South Dakota-Todd,43856,0,0,43.19338568,-100.7195503
6169,56778,South Dakota-Todd,43855,0,0,43.19338568,-100.7195503
9458,96516,South Dakota-Todd,43902,0,0,43.19338568,-100.7195503
975,16948,South Dakota-Sully,43926,0,0,44.71571812,-100.1278092
3848,43774,South Dakota-Sully,43878,0,0,44.71571812,-100.1278092
4330,47366,South Dakota-Sully,43916,0,0,44.71571812,-100.1278092
